POI_ID,Longitude,Latitude,SEQ_NUM,POI_NAME,LINK_ID
1192413954,-99.61272,19.28731,1,COMISIÓN ESTATAL DE SEGURIDAD CIUDADANA,1197042616
1137773501,-99.57515,19.28729,2,PEMEX,1382854023
1137773501,-99.57515,19.28729,1,G500,1382854023
1164970892,-99.62117,19.28752,2,C DE FORMACION Y DOC ELECTORAL,1208943339
1164970892,-99.62117,19.28752,1,CENTRO DE FORMACION Y DOCUMENTACIÓN ELECTORAL,1208943339
1192821728,-99.59236,19.28801,2,PROV INDUSTRIAL TOL-EQUIPO D SEG,704548394
1192821728,-99.59236,19.28801,1,PROVEEDORA INDUSTRIAL TOLUCA-EQUIPO DE SEGURIDAD,704548394
1048752871,-99.63787,19.28851,1,PROCURADURÍA GENERAL DE JUSTICIA DEL ESTADO DE MÉXICO,1346737722
1048752871,-99.63787,19.28851,3,FISCALÍA GENERAL DE JUSTICIA,1346737722
1048752871,-99.63787,19.28851,2,PROCURADURÍA GRAL DE JUSTICIA,1346737722
1166551844,-99.62172,19.28852,1,DOMINO'S,1336313969
1166551844,-99.62172,19.28852,2,DOMINO'S PIZZA,1336313969
1175501371,-99.62172,19.28852,2,IVVONNE,1336313969
1175501371,-99.62172,19.28852,1,IVONNE,1336313969
1175504855,-99.6223,19.28878,1,HAAGEN-DAZS GALERIAS TOLUCA,1332786230
1175504855,-99.6223,19.28878,2,HAAGEN-DAZS,1332786230
1244438321,-99.55538,19.28952,3,HSBC,1175369814
1244438321,-99.55538,19.28952,2,CAJERO AUTOMÁTICO HSBC MÉXICO,1175369814
1244438321,-99.55538,19.28952,1,HSBC MÉXICO,1175369814
1164892899,-99.55493,19.28987,1,STARBUCKS,721284760
1164892899,-99.55493,19.28987,2,STARBUCKS-SENDERO TOLUCA,721284760
1048935292,-99.55493,19.28987,2,"MCDONALD'S-SENDERO TOLUCA,",721284760
1048935292,-99.55493,19.28987,1,MCDONALD'S,721284760
1210225205,-99.64868,19.28994,1,NACIONAL PRESBITERIANA FAMILIA DE DIOS,702677349
1210225205,-99.64868,19.28994,2,NACIONAL PRESB. FAMILIA DE DIOS,702677349
1178908409,-99.64742,19.28996,1,PEMEX,1346231343
1178908409,-99.64742,19.28996,2,RUTA,1346231343
1178707858,-99.64591,19.28998,2,OPCIONES FARMACÉUTICAS,702645264
1178707858,-99.64591,19.28998,1,DISTRIBUIDORA DE OPCIONES FARMACÉUTICAS,702645264
1244532511,-99.61482,19.2908,1,CAJERO AUTOMÁTICO HSBC MÉXICO,1348117165
1244532511,-99.61482,19.2908,2,HSBC,1348117165
1164971006,-99.62047,19.29119,2,ISSTE OBRAS Y SERVICIOS GENERALES,1346023185
1164971006,-99.62047,19.29119,1,ISSTE DELEGACION EDO DE MEXICO OBRAS Y SERVICIOS GENERALES,1346023185
1048915929,-99.50797,19.29052,1,ESCUELA PRIMARIA LIC. MARIO COLÍN SÁNCHEZ,702724556
1048915929,-99.50797,19.29052,2,PRIMARIA LIC. MARIO COLÍN SÁNCHEZ,702724556
1048935299,-99.51688,19.29102,3,SECUNDARIA,848291183
1048935299,-99.51688,19.29102,2,SECUNDARIA OFICIAL NO.0738,848291183
1048935299,-99.51688,19.29102,1,ESCUELA SECUNDARIA OFICIAL NO. 0738 PROFR. ADRIÁN ORTEGA MONROY,848291183
1176549035,-99.50802,19.2913,1,BIBLIOTECA PÚBLICA LIC. TITO ORTEGA SÁNCHEZ,702724564
1176549035,-99.50802,19.2913,2,BIBLIOTECA PÚBLICA LIC. TITO ORTEGA,702724564
1228383400,-99.55658,19.29151,1,HOLIDAY INN EXPRESS TOLUCA ZONA AEROPUERTO,1012437046
1228383400,-99.55658,19.29151,2,HOLIDAY INN EXPRESS,1012437046
1192104336,-99.65006,19.2908,3,"GRAL. LÁZARO CÁRDENAS""""",702711150
1192104336,-99.65006,19.2908,2,UPEB,702711150
1192104336,-99.65006,19.2908,1,UNIDAD PEDAGÓGICA DE EDUCACIÓN BÁSICA,702711150
1244532776,-99.64728,19.29152,1,CAJERO AUTOMÁTICO HSBC MÉXICO,702674558
1244532776,-99.64728,19.29152,2,HSBC,702674558
1244533738,-99.62157,19.29123,1,BANAMEX,1346023186
1244533738,-99.62157,19.29123,2,CITIBANAMEX,1346023186
1178732824,-99.64176,19.29225,2,MIGUEL ALEMAN,1296128105
1178732824,-99.64176,19.29225,1,CENTRO ESCOLAR PRESIDENTE MIGUEL ALEMÁN,1296128105
1178811692,-99.64728,19.29222,1,SECRETARÍA DE DESARROLLO AGRARIO TERRITORIAL Y URBANO,1346480179
1178811692,-99.64728,19.29222,2,SEDATU,1346480179
1110235298,-99.6445,19.29227,1,CENTENARIA Y BENEMERITA ESCUELA NORMAL PARA PROFESORES,702680330
1110235298,-99.6445,19.29227,2,ESCUELA NORMAL PARA PROFESORES,702680330
1137429817,-99.64597,19.29224,1,IGLESIA ANGLICANA DE LA RESURRECCIÓN,702682332
1137429817,-99.64597,19.29224,2,IGL. ANGLICANA DE LA RESURRECCIÓN,702682332
1137429811,-99.64027,19.29235,2,CITIBANAMEX,702706626
1137429811,-99.64027,19.29235,1,BANAMEX,702706626
1262831936,-99.64221,19.29232,3,HSBC,1347915833
1262831936,-99.64221,19.29232,1,HSBC MÉXICO,1347915833
1262831936,-99.64221,19.29232,2,CAJERO AUTOMÁTICO HSBC MÉXICO,1347915833
1244748479,-99.51688,19.29102,2,TIENDITA ESCOLAR ESCUELA SECUNDARIA,848291183
1244748479,-99.51688,19.29102,1,TIENDITA ESCOLAR ESCUELA SECUNDARIA MARÍA ORTEGA MONROY,848291183
1202661085,-99.50756,19.29185,1,MATERIALES DE CONSTRUCCIÓN GUADALUPE,847995856
1202661085,-99.50756,19.29185,2,MATERIALES GUADALUPE,847995856
1137801356,-99.49956,19.29199,1,UNIVERSIDAD AUTÓNOMA METROPOLITANA,1248254384
1137801356,-99.49956,19.29199,2,UNIDAD LERMA,1248254384
1178801549,-99.64032,19.29374,2,CAJERO AUTOMÁTICO CITIBANAMEX,702706621
1178801549,-99.64032,19.29374,3,CITIBANAMEX,702706621
1178801549,-99.64032,19.29374,1,BANAMEX LEANDRO VALLE,702706621
1178732821,-99.64173,19.29273,2,GAAPEM,1296517844
1178732821,-99.64173,19.29273,1,GRUPO DE APOYO A LA POBLACIÓN ESTUDIANTIL MEXICANA,1296517844
1178939848,-99.65012,19.29272,2,LAVA COCHES IMPACTO,1346238114
1178939848,-99.65012,19.29272,1,EL IMPACTO,1346238114
1110156182,-99.64731,19.29313,1,ESCUELA JUDICIAL DEL ESTADO DE MÉXICO,1245221848
1110156182,-99.64731,19.29313,2,ESCUELA JUDICIAL DEL EDO DE MEXICO,1245221848
1210170944,-99.64925,19.29349,1,ADMINISTRACIÓN DEL TEMPLO FILADELFIA,702715889
1210170944,-99.64925,19.29349,2,ADMÓN. DEL TEMPLO FILADELFIA,702715889
1110499295,-99.579,19.29347,1,ESCUELA PRIMARIA LOS HÉROES DE TOLUCA,1073099710
1110499295,-99.579,19.29347,2,ESC PRIMARIA LOS HÉROES DE TOLUCA,1073099710
1210225332,-99.61623,19.29598,2,CAPILLA NTRA. SRA. DE LOS ÁNGELES,1194149550
1210225332,-99.61623,19.29598,1,CAPILLA NUESTRA SEÑORA DE LOS ÁNGELES,1194149550
1176026314,-99.64451,19.29361,1,BISTRO MECHA PRIMERO DE MAYO,702716938
1176026314,-99.64451,19.29361,2,MECHA,702716938
1178918796,-99.64544,19.29359,2,REFACCIONES Y LUBRICANTES,1350970471
1178918796,-99.64544,19.29359,1,COMERCIALIZADORA DE REFACCIONES Y LUBRICANTES,1350970471
1210170945,-99.63979,19.29375,1,INSTITUTO LATINOAMERICANO DE ESTUDIOS BÍBLICOS,702715544
1210170945,-99.63979,19.29375,2,INSTITUTO LAM. DE ESTUDIOS BÍBLICOS,702715544
1137429807,-99.64032,19.29374,1,IGLESIA DE CRISTO EN LA REPÚBLICA MEXICANA,702715545
1137429807,-99.64032,19.29374,2,IGL. DE CRISTO EN LA R. M.,702715545
1137430413,-99.64454,19.29497,2,JARD NIÑOS ENRIQUE CARNIADO PERALTA,702716941
1137430413,-99.64454,19.29497,1,JARDIN DE NIÑOS ENRIQUE CARNIADO PERALTA,702716941
1185671198,-99.64872,19.29574,1,CENTRO DE ADORACIÓN Y CONVIVENCIA CRISTIANA,1160898311
1185671198,-99.64872,19.29574,2,CTRO. DE ADORACIÓN Y CONVIVENCIA C.,1160898311
1244431523,-99.5353,19.29611,1,BANAMEX,702650251
1244431523,-99.5353,19.29611,2,CITIBANAMEX,702650251
1048913734,-99.55848,19.29643,1,MICROTEL INN AND SUITES BY WYNDHAM TOLUCA,1329063374
1048913734,-99.55848,19.29643,2,MICROTEL BY WINDHAM,1329063374
1233462189,-99.55883,19.29784,2,MICROTEL INN & SUITES BY WYNDHAM,1329063375
1233462189,-99.55883,19.29784,1,MICROTEL INN & SUITES BY WYNDHAM TOLUCA,1329063375
1244444037,-99.60959,19.29696,2,CITIBANAMEX,1346011437
1244444037,-99.60959,19.29696,1,BANAMEX,1346011437
1244444052,-99.60959,19.29696,2,CITIBANAMEX,1346011437
1244444052,-99.60959,19.29696,1,CAJERO AUTOMÁTICO CITIBANAMEX,1346011437
1178728087,-99.64705,19.29619,1,ASOCIACION DE RADIOEXPERIMENTADORES DEL ESTADO DE MEXICO,938938601
1178728087,-99.64705,19.29619,2,ASOCIACION DE RADIOEXPERIMENTADORES,938938601
1244656106,-99.62783,19.29736,2,GRUPO CIDAR BUSINESS BROKERS AGENTE,1346480308
1244656106,-99.62783,19.29736,1,GRUPO CIDAR BUSINESS BROKERS AGENTE DE SEGUROS Y FIANZAS,1346480308
1244430797,-99.63401,19.29772,1,COPIAS Y REGALOS Y ARTÍCULOS DE PAPELERIA INDEPENDENCIA,1324678926
1244430797,-99.63401,19.29772,2,COPIAS Y REGALOS Y ARTÍCULOS,1324678926
1210225294,-99.64835,19.29775,1,PARROQUIA DE NUESTRA SEÑORA DE LOURDES,702652158
1210225294,-99.64835,19.29775,2,PARROQUIA DE NTRA. SRA. DE LOURDES,702652158
1185644077,-99.64835,19.29775,1,RECTORÍA DE NUESTRA SEÑORA DE LOURDES,702652158
1185644077,-99.64835,19.29775,2,RECTORÍA DE NTRA. SRA. DE LOURDES,702652158
1244548483,-99.52844,19.30022,2,CITIBANAMEX,702650075
1244548483,-99.52844,19.30022,1,CAJERO AUTOMÁTICO CITIBANAMEX,702650075
1244548480,-99.52844,19.30022,1,BANAMEX,702650075
1244548480,-99.52844,19.30022,2,CITIBANAMEX,702650075
1137455684,-99.63318,19.29802,1,PARROQUIA DE NUESTRA SEÑORA DE GUADALUPE,702674375
1137455684,-99.63318,19.29802,2,PQIA. DE NTRA. SRA. DE GUADALUPE,702674375
1244537427,-99.53206,19.29866,3,HSBC,1347921345
1244537427,-99.53206,19.29866,1,HSBC MÉXICO,1347921345
1244537427,-99.53206,19.29866,2,CAJERO AUTOMÁTICO HSBC MÉXICO,1347921345
1244533724,-99.52707,19.30111,1,CAJERO AUTOMÁTICO HSBC MÉXICO,1044312911
1244533724,-99.52707,19.30111,2,HSBC,1044312911
1202660403,-99.52844,19.30022,1,CENTRO DE ESTUDIOS TECNOLOGICOS INDUSTRIAL Y DE SERVICIOS NO. 23,702650217
1202660403,-99.52844,19.30022,2,CETIS NO. 23,702650217
1193443052,-99.62773,19.30095,2,TRIBUNAL FED. DE J. FISCAL Y ADMVA.,1346455566
1193443052,-99.62773,19.30095,1,TRIBUNAL FEDERAL DE JUSTICIA FISCAL Y ADMINISTRATIVA,1346455566
1193443053,-99.6277,19.30189,1,HOTEL CITY EXPRESS JUNIOR ZONA INDUSTRIAL,1346455560
1193443053,-99.6277,19.30189,2,HOTEL CITY EXPRESS JUNIOR ZONA,1346455560
1210225326,-99.64945,19.30199,2,P. DE SANTIAGO MIXTEPEC LA MORA,1159740517
1210225326,-99.64945,19.30199,1,PARROQUIA DE SANTIAGO MIXTEPEC LA MORA,1159740517
1137316445,-99.62538,19.30231,2,LIC. ADOLFO LÓPEZ MATEOS,797934765
1137316445,-99.62538,19.30231,1,ESCUELA PRIMARIA LIC. ADOLFO LÓPEZ MATEOS,797934765
1244534067,-99.53151,19.30277,1,CAJERO AUTOMÁTICO HSBC MÉXICO,1347974560
1244534067,-99.53151,19.30277,2,HSBC,1347974560
1202665880,-99.53666,19.30233,1,SOCIEDAD COOPERATIVA TRABAJADORES DE PASCUAL,1347536108
1202665880,-99.53666,19.30233,2,SOC. COOP. TRABAJADORES DE PASCUAL,1347536108
1202665881,-99.53666,19.30233,1,SOCIDAD COOPERATIVA TRABAJADORES DE PASCUAL JUGOS,1347536108
1202665881,-99.53666,19.30233,2,SOC. COOP. TRAB. DE PASCUAL JUGOS,1347536108
1202665893,-99.54511,19.30274,1,MISCELÁNEA NO TE QUEDES CON EL ANTOJO,1347495352
1202665893,-99.54511,19.30274,2,NO TE QUEDES CON EL ANTOJO,1347495352
1209099201,-99.56659,19.30358,1,TALLER AXA: SERVICIO ESPECIALIZADO TOLUCA,1175351308
1209099201,-99.56659,19.30358,2,TALLER AXA: SERVICIO ESPECIALIZADO,1175351308
1209099218,-99.56912,19.30235,1,TALLER AXA: SERVICIO ESPECIALIZADO TOLUCA,1175351308
1209099218,-99.56912,19.30235,2,TALLER AXA: SERVICIO ESPECIALIZADO,1175351308
1202643040,-99.52466,19.30156,1,LOS TARROS TORTAS Y CERVEZA DE BARRIL,1044158404
1202643040,-99.52466,19.30156,2,LOS TARROS,1044158404
1244535602,-99.52791,19.30531,2,CITIBANAMEX,1044136809
1244535602,-99.52791,19.30531,1,BANAMEX,1044136809
1262704372,-99.64661,19.30342,2,MODULO DE VIGILANCIA MPAL TOLUCA,1159378483
1262704372,-99.64661,19.30342,1,MODULO DE VIGILANCIA MUNICIPAL TOLUCA,1159378483
1210225296,-99.64482,19.30397,2,CAPILLA DE NTRA. SRA. DE GPE.,798662551
1210225296,-99.64482,19.30397,1,CAPILLA DE NUESTRA SEÑORA DE GUADALUPE,798662551
1110291481,-99.61518,19.30498,1,CAPILLA MARÍA REINA DE LOS APÓSTOLES,1346451720
1110291481,-99.61518,19.30498,2,CAPILLA MA. REINA DE LOS APÓSTOLES,1346451720
1191760789,-99.58294,19.30514,1,"LAVANDERIA & TINTORERIA """"LIMPIO & SUAVE""""",1345876332
1191760789,-99.58294,19.30514,2,"TINTORERIA ""LIMPIO & SUAVE""",1345876332
1178842725,-99.59053,19.30537,1,ASOCIACION DE PENTATLON DEPORTIVO MILITARIZADO UNIVERSITARIO,1159315573
1178842725,-99.59053,19.30537,2,ASOCIACION DE PENTATLON UNIV,1159315573
1210225323,-99.60715,19.30617,1,IGLESIA DE NUESTRA SEÑORA DE LOS ÁNGELES,1159230600
1210225323,-99.60715,19.30617,2,IGLESIA DE NTRA SRA. DE LOS ÁNGELES,1159230600
1202663127,-99.53782,19.30574,2,DIST. DE MANGUERAS INDUSTRIALES,942132998
1202663127,-99.53782,19.30574,1,DISTRIBUIDORA DE MANGUERAS INDUSTRIALES Y AUTOMOTRICES,942132998
1232161553,-99.53782,19.30574,1,DISTRIBUIDORA DE MANGUERAS INDUSTRIALES AUTOMOTRICES,942132998
1232161553,-99.53782,19.30574,2,DISTRIBUIDORA DE MANGUERAS INDUSTRI,942132998
1185643865,-99.6099,19.30611,1,SHERWIN-WILLIAMS,1338562140
1185643865,-99.6099,19.30611,2,SHERWIN-WILLIAMS PAINT STORE,1338562140
1244534770,-99.56095,19.30652,2,CITIBANAMEX,1329096443
1244534770,-99.56095,19.30652,1,CAJERO AUTOMÁTICO CITIBANAMEX,1329096443
1244429719,-99.561,19.30671,2,CITIBANAMEX,1347327252
1244429719,-99.561,19.30671,1,BANAMEX,1347327252
